[x1 1 1],12,0,8,20,6
[1 x1 x1],12,0,8,20,6
[1 x1 1],9,0,11,20,6
[x1 1 x1],9,0,11,20,6
[1 1 x1],18,3,20,35,7
[x1 x1 1],18,3,20,35,7
[x2 1 1],12,0,8,20,6
[1 x2 x2],12,0,8,20,6
[1 x2 1],9,0,11,20,6
[x2 1 x2],9,0,11,20,6
[1 1 x2],18,3,20,35,7
[x2 x2 1],18,3,20,35,7
[x3 1 1],12,0,8,20,6
[1 x3 x3],12,0,8,20,6
[1 x3 1],9,0,11,20,6
[x3 1 x3],9,0,11,20,6
[1 1 x3],18,3,20,35,7
[x3 x3 1],18,3,20,35,7
[x4 1 1],12,0,8,20,6
[1 x4 x4],12,0,8,20,6
[1 x4 1],9,0,11,20,6
[x4 1 x4],9,0,11,20,6
[1 1 x4],18,3,20,35,7
[x4 x4 1],18,3,20,35,7
[1 1 1],4,0,0,4,4
