[x1 1 1 1 1 1 1 1 1 1 1 1 1],12570,6675,491525,497420,22
[1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],12570,6675,491525,497420,22
[1 x1 1 1 1 1 1 1 1 1 1 1 1],21120,13146,1136092,1144066,23
[x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],21120,13146,1136092,1144066,23
[1 1 x1 1 1 1 1 1 1 1 1 1 1],11944,5964,197510,203490,21
[x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],11944,5964,197510,203490,21
[1 1 1 x1 1 1 1 1 1 1 1 1 1],5930,2782,23984,27132,19
[x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1],5930,2782,23984,27132,19
[1 1 1 1 x1 1 1 1 1 1 1 1 1],6212,2830,23750,27132,19
[x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1],6212,2830,23750,27132,19
[1 1 1 1 1 x1 1 1 1 1 1 1 1],6594,3620,24158,27132,19
[x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1],6594,3620,24158,27132,19
[1 1 1 1 1 1 x1 1 1 1 1 1 1],7120,4046,24058,27132,19
[x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1],7120,4046,24058,27132,19
[1 1 1 1 1 1 1 x1 1 1 1 1 1],7088,3456,23500,27132,19
[x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1],7088,3456,23500,27132,19
[1 1 1 1 1 1 1 1 x1 1 1 1 1],5406,2650,24376,27132,19
[x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1],5406,2650,24376,27132,19
[1 1 1 1 1 1 1 1 1 x1 1 1 1],8985,4620,73155,77520,20
[x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1],8985,4620,73155,77520,20
[1 1 1 1 1 1 1 1 1 1 x1 1 1],6344,3112,23900,27132,19
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1],6344,3112,23900,27132,19
[1 1 1 1 1 1 1 1 1 1 1 x1 1],3681,2268,25719,27132,19
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1],3681,2268,25719,27132,19
[1 1 1 1 1 1 1 1 1 1 1 1 x1],3645,2238,25725,27132,19
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1],3645,2238,25725,27132,19
[x2 1 1 1 1 1 1 1 1 1 1 1 1],12570,6675,491525,497420,22
[1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],12570,6675,491525,497420,22
[1 x2 1 1 1 1 1 1 1 1 1 1 1],21120,13146,1136092,1144066,23
[x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],21120,13146,1136092,1144066,23
[1 1 x2 1 1 1 1 1 1 1 1 1 1],11944,5964,197510,203490,21
[x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],11944,5964,197510,203490,21
[1 1 1 x2 1 1 1 1 1 1 1 1 1],5930,2782,23984,27132,19
[x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2],5930,2782,23984,27132,19
[1 1 1 1 x2 1 1 1 1 1 1 1 1],6212,2830,23750,27132,19
[x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2],6212,2830,23750,27132,19
[1 1 1 1 1 x2 1 1 1 1 1 1 1],6594,3620,24158,27132,19
[x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2],6594,3620,24158,27132,19
[1 1 1 1 1 1 x2 1 1 1 1 1 1],7120,4046,24058,27132,19
[x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2],7120,4046,24058,27132,19
[1 1 1 1 1 1 1 x2 1 1 1 1 1],7088,3456,23500,27132,19
[x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2],7088,3456,23500,27132,19
[1 1 1 1 1 1 1 1 x2 1 1 1 1],5406,2650,24376,27132,19
[x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2],5406,2650,24376,27132,19
[1 1 1 1 1 1 1 1 1 x2 1 1 1],8985,4620,73155,77520,20
[x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2],8985,4620,73155,77520,20
[1 1 1 1 1 1 1 1 1 1 x2 1 1],6344,3112,23900,27132,19
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2],6344,3112,23900,27132,19
[1 1 1 1 1 1 1 1 1 1 1 x2 1],3681,2268,25719,27132,19
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2],3681,2268,25719,27132,19
[1 1 1 1 1 1 1 1 1 1 1 1 x2],3645,2238,25725,27132,19
