[x1 1 1 1 1],36,0,216,252,10
[1 x1 x1 x1 x1],36,0,216,252,10
[1 x1 1 1 1],48,0,204,252,10
[x1 1 x1 x1 x1],40,0,86,126,9
[1 1 x1 1 1],108,46,190,252,10
[x1 x1 1 x1 x1],63,0,189,252,10
[1 1 1 x1 1],34,0,22,56,8
[x1 x1 x1 1 x1],70,20,76,126,9
[1 1 1 1 x1],70,44,100,126,9
[x1 x1 x1 x1 1],32,0,220,252,10
[x2 1 1 1 1],36,0,216,252,10
[1 x2 x2 x2 x2],36,0,216,252,10
[1 x2 1 1 1],48,0,204,252,10
[x2 1 x2 x2 x2],48,0,204,252,10
[1 1 x2 1 1],72,0,390,462,11
[x2 x2 1 x2 x2],72,0,390,462,11
[1 1 1 x2 1],70,20,76,126,9
[x2 x2 x2 1 x2],70,20,76,126,9
[1 1 1 1 x2],32,0,220,252,10
[x2 x2 x2 x2 1],32,0,220,252,10
[x3 1 1 1 1],36,0,216,252,10
[1 x3 x3 x3 x3],36,0,216,252,10
[1 x3 1 1 1],48,0,204,252,10
[x3 1 x3 x3 x3],48,0,204,252,10
[1 1 x3 1 1],72,0,390,462,11
[x3 x3 1 x3 x3],72,0,390,462,11
[1 1 1 x3 1],70,20,76,126,9
[x3 x3 x3 1 x3],70,20,76,126,9
[1 1 1 1 x3],32,0,220,252,10
[x3 x3 x3 x3 1],32,0,220,252,10
[x4 1 1 1 1],36,0,216,252,10
[1 x4 x4 x4 x4],36,0,216,252,10
[1 x4 1 1 1],48,0,204,252,10
[x4 1 x4 x4 x4],48,0,204,252,10
[1 1 x4 1 1],72,0,390,462,11
[x4 x4 1 x4 x4],72,0,390,462,11
[1 1 1 x4 1],70,20,76,126,9
[x4 x4 x4 1 x4],70,20,76,126,9
[1 1 1 1 x4],32,0,220,252,10
[x4 x4 x4 x4 1],32,0,220,252,10
[x5 1 1 1 1],36,0,216,252,10
[1 x5 x5 x5 x5],36,0,216,252,10
[1 x5 1 1 1],48,0,204,252,10
[x5 1 x5 x5 x5],48,0,204,252,10
[1 1 x5 1 1],72,0,390,462,11
[x5 x5 1 x5 x5],72,0,390,462,11
[1 1 1 x5 1],70,20,76,126,9
[x5 x5 x5 1 x5],70,20,76,126,9
[1 1 1 1 x5],32,0,220,252,10
[x5 x5 x5 x5 1],32,0,220,252,10
[x6 1 1 1 1],36,0,216,252,10
[1 x6 x6 x6 x6],36,0,216,252,10
[1 x6 1 1 1],48,0,204,252,10
[x6 1 x6 x6 x6],48,0,204,252,10
[1 1 x6 1 1],72,0,390,462,11
[x6 x6 1 x6 x6],72,0,390,462,11
[1 1 1 x6 1],70,20,76,126,9
[x6 x6 x6 1 x6],70,20,76,126,9
[1 1 1 1 x6],32,0,220,252,10
[x6 x6 x6 x6 1],32,0,220,252,10
[x7 1 1 1 1],36,0,216,252,10
[1 x7 x7 x7 x7],36,0,216,252,10
[1 x7 1 1 1],48,0,204,252,10
[x7 1 x7 x7 x7],48,0,204,252,10
[1 1 x7 1 1],72,0,390,462,11
[x7 x7 1 x7 x7],72,0,390,462,11
[1 1 1 x7 1],70,20,76,126,9
[x7 x7 x7 1 x7],70,20,76,126,9
[1 1 1 1 x7],32,0,220,252,10
[x7 x7 x7 x7 1],32,0,220,252,10
[x8 1 1 1 1],36,0,216,252,10
[1 x8 x8 x8 x8],36,0,216,252,10
[1 x8 1 1 1],48,0,204,252,10
[x8 1 x8 x8 x8],48,0,204,252,10
[1 1 x8 1 1],72,0,390,462,11
[x8 x8 1 x8 x8],72,0,390,462,11
[1 1 1 x8 1],70,20,76,126,9
[x8 x8 x8 1 x8],70,20,76,126,9
[1 1 1 1 x8],32,0,220,252,10
[x8 x8 x8 x8 1],32,0,220,252,10
[1 1 1 1 1],10,0,11,21,7
