[x1 1 1 1 1 1 1 1 1 1 1],705672,360984,7381472,7726160,26
[1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],705672,360984,7381472,7726160,26
[1 x1 1 1 1 1 1 1 1 1 1],583740,130785,4004445,4457400,25
[x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1],583740,130785,4004445,4457400,25
[1 1 x1 1 1 1 1 1 1 1 1],490070,156770,4124100,4457400,25
[x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1],490070,156770,4124100,4457400,25
[1 1 1 x1 1 1 1 1 1 1 1],445364,68472,2119252,2496144,24
[x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1],445364,68472,2119252,2496144,24
[1 1 1 1 x1 1 1 1 1 1 1],411684,90168,1030562,1352078,23
[x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1],411684,90168,1030562,1352078,23
[1 1 1 1 1 x1 1 1 1 1 1],499964,107836,2104016,2496144,24
[x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1],499964,107836,2104016,2496144,24
[1 1 1 1 1 1 x1 1 1 1 1],499188,127040,2123996,2496144,24
[x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1],499188,127040,2123996,2496144,24
[1 1 1 1 1 1 1 x1 1 1 1],546410,293960,4204950,4457400,25
[x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1],546410,293960,4204950,4457400,25
[1 1 1 1 1 1 1 1 x1 1 1],580255,117905,3995050,4457400,25
[x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1],580255,117905,3995050,4457400,25
[1 1 1 1 1 1 1 1 1 x1 1],443100,156892,2209936,2496144,24
[x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1],443100,156892,2209936,2496144,24
[1 1 1 1 1 1 1 1 1 1 x1],1781456,407472,599431312,600805296,36
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1],1781456,407472,599431312,600805296,36
[x2 1 1 1 1 1 1 1 1 1 1],705672,360984,7381472,7726160,26
[1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],705672,360984,7381472,7726160,26
[1 x2 1 1 1 1 1 1 1 1 1],583740,130785,4004445,4457400,25
[x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2],583740,130785,4004445,4457400,25
[1 1 x2 1 1 1 1 1 1 1 1],490070,156770,4124100,4457400,25
[x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2],490070,156770,4124100,4457400,25
[1 1 1 x2 1 1 1 1 1 1 1],445364,68472,2119252,2496144,24
[x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2],445364,68472,2119252,2496144,24
[1 1 1 1 x2 1 1 1 1 1 1],411684,90168,1030562,1352078,23
[x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2],411684,90168,1030562,1352078,23
[1 1 1 1 1 x2 1 1 1 1 1],499964,107836,2104016,2496144,24
[x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2],499964,107836,2104016,2496144,24
[1 1 1 1 1 1 x2 1 1 1 1],499188,127040,2123996,2496144,24
[x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2],499188,127040,2123996,2496144,24
[1 1 1 1 1 1 1 x2 1 1 1],546410,293960,4204950,4457400,25
[x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2],546410,293960,4204950,4457400,25
[1 1 1 1 1 1 1 1 x2 1 1],580255,117905,3995050,4457400,25
[x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2],580255,117905,3995050,4457400,25
[1 1 1 1 1 1 1 1 1 x2 1],443100,156892,2209936,2496144,24
[x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2],443100,156892,2209936,2496144,24
[1 1 1 1 1 1 1 1 1 1 x2],1781456,407472,599431312,600805296,36
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1],1781456,407472,599431312,600805296,36
[x3 1 1 1 1 1 1 1 1 1 1],705672,360984,7381472,7726160,26
[1 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3],705672,360984,7381472,7726160,26
[1 x3 1 1 1 1 1 1 1 1 1],583740,130785,4004445,4457400,25
[x3 1 x3 x3 x3 x3 x3 x3 x3 x3 x3],583740,130785,4004445,4457400,25
[1 1 x3 1 1 1 1 1 1 1 1],490070,156770,4124100,4457400,25
[x3 x3 1 x3 x3 x3 x3 x3 x3 x3 x3],490070,156770,4124100,4457400,25
[1 1 1 x3 1 1 1 1 1 1 1],445364,68472,2119252,2496144,24
[x3 x3 x3 1 x3 x3 x3 x3 x3 x3 x3],445364,68472,2119252,2496144,24
[1 1 1 1 x3 1 1 1 1 1 1],411684,90168,1030562,1352078,23
[x3 x3 x3 x3 1 x3 x3 x3 x3 x3 x3],411684,90168,1030562,1352078,23
[1 1 1 1 1 x3 1 1 1 1 1],499964,107836,2104016,2496144,24
[x3 x3 x3 x3 x3 1 x3 x3 x3 x3 x3],499964,107836,2104016,2496144,24
[1 1 1 1 1 1 x3 1 1 1 1],499188,127040,2123996,2496144,24
[x3 x3 x3 x3 x3 x3 1 x3 x3 x3 x3],499188,127040,2123996,2496144,24
[1 1 1 1 1 1 1 x3 1 1 1],546410,293960,4204950,4457400,25
[x3 x3 x3 x3 x3 x3 x3 1 x3 x3 x3],546410,293960,4204950,4457400,25
[1 1 1 1 1 1 1 1 x3 1 1],580255,117905,3995050,4457400,25
[x3 x3 x3 x3 x3 x3 x3 x3 1 x3 x3],580255,117905,3995050,4457400,25
[1 1 1 1 1 1 1 1 1 x3 1],443100,156892,2209936,2496144,24
[x3 x3 x3 x3 x3 x3 x3 x3 x3 1 x3],443100,156892,2209936,2496144,24
[1 1 1 1 1 1 1 1 1 1 x3],1781456,407472,599431312,600805296,36
[x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 1],1781456,407472,599431312,600805296,36
[x4 1 1 1 1 1 1 1 1 1 1],705672,360984,7381472,7726160,26
[1 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4],705672,360984,7381472,7726160,26
[1 x4 1 1 1 1 1 1 1 1 1],583740,130785,4004445,4457400,25
[x4 1 x4 x4 x4 x4 x4 x4 x4 x4 x4],583740,130785,4004445,4457400,25
[1 1 x4 1 1 1 1 1 1 1 1],490070,156770,4124100,4457400,25
[x4 x4 1 x4 x4 x4 x4 x4 x4 x4 x4],490070,156770,4124100,4457400,25
[1 1 1 x4 1 1 1 1 1 1 1],445364,68472,2119252,2496144,24
[x4 x4 x4 1 x4 x4 x4 x4 x4 x4 x4],445364,68472,2119252,2496144,24
[1 1 1 1 x4 1 1 1 1 1 1],411684,90168,1030562,1352078,23
[x4 x4 x4 x4 1 x4 x4 x4 x4 x4 x4],411684,90168,1030562,1352078,23
[1 1 1 1 1 x4 1 1 1 1 1],499964,107836,2104016,2496144,24
[x4 x4 x4 x4 x4 1 x4 x4 x4 x4 x4],499964,107836,2104016,2496144,24
[1 1 1 1 1 1 x4 1 1 1 1],499188,127040,2123996,2496144,24
[x4 x4 x4 x4 x4 x4 1 x4 x4 x4 x4],499188,127040,2123996,2496144,24
[1 1 1 1 1 1 1 x4 1 1 1],546410,293960,4204950,4457400,25
[x4 x4 x4 x4 x4 x4 x4 1 x4 x4 x4],546410,293960,4204950,4457400,25
[1 1 1 1 1 1 1 1 x4 1 1],580255,117905,3995050,4457400,25
[x4 x4 x4 x4 x4 x4 x4 x4 1 x4 x4],580255,117905,3995050,4457400,25
[1 1 1 1 1 1 1 1 1 x4 1],443100,156892,2209936,2496144,24
[x4 x4 x4 x4 x4 x4 x4 x4 x4 1 x4],443100,156892,2209936,2496144,24
[1 1 1 1 1 1 1 1 1 1 x4],1781456,407472,599431312,600805296,36
[x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 1],1781456,407472,599431312,600805296,36
[x5 1 1 1 1 1 1 1 1 1 1],705672,360984,7381472,7726160,26
[1 x5 x5 x5 x5 x5 x5 x5 x5 x5 x5],705672,360984,7381472,7726160,26
[1 x5 1 1 1 1 1 1 1 1 1],583740,130785,4004445,4457400,25
[x5 1 x5 x5 x5 x5 x5 x5 x5 x5 x5],583740,130785,4004445,4457400,25
[1 1 x5 1 1 1 1 1 1 1 1],490070,156770,4124100,4457400,25
[x5 x5 1 x5 x5 x5 x5 x5 x5 x5 x5],490070,156770,4124100,4457400,25
[1 1 1 x5 1 1 1 1 1 1 1],445364,68472,2119252,2496144,24
[x5 x5 x5 1 x5 x5 x5 x5 x5 x5 x5],445364,68472,2119252,2496144,24
[1 1 1 1 x5 1 1 1 1 1 1],411684,90168,1030562,1352078,23
[x5 x5 x5 x5 1 x5 x5 x5 x5 x5 x5],411684,90168,1030562,1352078,23
[1 1 1 1 1 x5 1 1 1 1 1],499964,107836,2104016,2496144,24
[x5 x5 x5 x5 x5 1 x5 x5 x5 x5 x5],499964,107836,2104016,2496144,24
[1 1 1 1 1 1 x5 1 1 1 1],499188,127040,2123996,2496144,24
[x5 x5 x5 x5 x5 x5 1 x5 x5 x5 x5],499188,127040,2123996,2496144,24
[1 1 1 1 1 1 1 x5 1 1 1],546410,293960,4204950,4457400,25
[x5 x5 x5 x5 x5 x5 x5 1 x5 x5 x5],546410,293960,4204950,4457400,25
[1 1 1 1 1 1 1 1 x5 1 1],580255,117905,3995050,4457400,25
[x5 x5 x5 x5 x5 x5 x5 x5 1 x5 x5],580255,117905,3995050,4457400,25
[1 1 1 1 1 1 1 1 1 x5 1],443100,156892,2209936,2496144,24
[x5 x5 x5 x5 x5 x5 x5 x5 x5 1 x5],443100,156892,2209936,2496144,24
[1 1 1 1 1 1 1 1 1 1 x5],1781456,407472,599431312,600805296,36
[x5 x5 x5 x5 x5 x5 x5 x5 x5 x5 1],1781456,407472,599431312,600805296,36
[x6 1 1 1 1 1 1 1 1 1 1],705672,360984,7381472,7726160,26
[1 x6 x6 x6 x6 x6 x6 x6 x6 x6 x6],705672,360984,7381472,7726160,26
[1 x6 1 1 1 1 1 1 1 1 1],583740,130785,4004445,4457400,25
[x6 1 x6 x6 x6 x6 x6 x6 x6 x6 x6],583740,130785,4004445,4457400,25
[1 1 x6 1 1 1 1 1 1 1 1],490070,156770,4124100,4457400,25
[x6 x6 1 x6 x6 x6 x6 x6 x6 x6 x6],490070,156770,4124100,4457400,25
[1 1 1 x6 1 1 1 1 1 1 1],445364,68472,2119252,2496144,24
[x6 x6 x6 1 x6 x6 x6 x6 x6 x6 x6],445364,68472,2119252,2496144,24
[1 1 1 1 x6 1 1 1 1 1 1],411684,90168,1030562,1352078,23
[x6 x6 x6 x6 1 x6 x6 x6 x6 x6 x6],411684,90168,1030562,1352078,23
[1 1 1 1 1 x6 1 1 1 1 1],499964,107836,2104016,2496144,24
[x6 x6 x6 x6 x6 1 x6 x6 x6 x6 x6],499964,107836,2104016,2496144,24
[1 1 1 1 1 1 x6 1 1 1 1],499188,127040,2123996,2496144,24
[x6 x6 x6 x6 x6 x6 1 x6 x6 x6 x6],499188,127040,2123996,2496144,24
[1 1 1 1 1 1 1 x6 1 1 1],546410,293960,4204950,4457400,25
[x6 x6 x6 x6 x6 x6 x6 1 x6 x6 x6],546410,293960,4204950,4457400,25
[1 1 1 1 1 1 1 1 x6 1 1],580255,117905,3995050,4457400,25
[x6 x6 x6 x6 x6 x6 x6 x6 1 x6 x6],580255,117905,3995050,4457400,25
[1 1 1 1 1 1 1 1 1 x6 1],443100,156892,2209936,2496144,24
[x6 x6 x6 x6 x6 x6 x6 x6 x6 1 x6],443100,156892,2209936,2496144,24
[1 1 1 1 1 1 1 1 1 1 x6],1781456,407472,599431312,600805296,36
[x6 x6 x6 x6 x6 x6 x6 x6 x6 x6 1],1781456,407472,599431312,600805296,36
[x7 1 1 1 1 1 1 1 1 1 1],705672,360984,7381472,7726160,26
[1 x7 x7 x7 x7 x7 x7 x7 x7 x7 x7],705672,360984,7381472,7726160,26
[1 x7 1 1 1 1 1 1 1 1 1],583740,130785,4004445,4457400,25
[x7 1 x7 x7 x7 x7 x7 x7 x7 x7 x7],583740,130785,4004445,4457400,25
[1 1 x7 1 1 1 1 1 1 1 1],490070,156770,4124100,4457400,25
[x7 x7 1 x7 x7 x7 x7 x7 x7 x7 x7],490070,156770,4124100,4457400,25
[1 1 1 x7 1 1 1 1 1 1 1],445364,68472,2119252,2496144,24
[x7 x7 x7 1 x7 x7 x7 x7 x7 x7 x7],445364,68472,2119252,2496144,24
[1 1 1 1 x7 1 1 1 1 1 1],411684,90168,1030562,1352078,23
[x7 x7 x7 x7 1 x7 x7 x7 x7 x7 x7],411684,90168,1030562,1352078,23
[1 1 1 1 1 x7 1 1 1 1 1],499964,107836,2104016,2496144,24
[x7 x7 x7 x7 x7 1 x7 x7 x7 x7 x7],499964,107836,2104016,2496144,24
[1 1 1 1 1 1 x7 1 1 1 1],499188,127040,2123996,2496144,24
[x7 x7 x7 x7 x7 x7 1 x7 x7 x7 x7],499188,127040,2123996,2496144,24
[1 1 1 1 1 1 1 x7 1 1 1],546410,293960,4204950,4457400,25
[x7 x7 x7 x7 x7 x7 x7 1 x7 x7 x7],546410,293960,4204950,4457400,25
[1 1 1 1 1 1 1 1 x7 1 1],580255,117905,3995050,4457400,25
[x7 x7 x7 x7 x7 x7 x7 x7 1 x7 x7],580255,117905,3995050,4457400,25
[1 1 1 1 1 1 1 1 1 x7 1],443100,156892,2209936,2496144,24
[x7 x7 x7 x7 x7 x7 x7 x7 x7 1 x7],443100,156892,2209936,2496144,24
[1 1 1 1 1 1 1 1 1 1 x7],1781456,407472,599431312,600805296,36
[x7 x7 x7 x7 x7 x7 x7 x7 x7 x7 1],1781456,407472,599431312,600805296,36
[x8 1 1 1 1 1 1 1 1 1 1],705672,360984,7381472,7726160,26
[1 x8 x8 x8 x8 x8 x8 x8 x8 x8 x8],705672,360984,7381472,7726160,26
[1 x8 1 1 1 1 1 1 1 1 1],583740,130785,4004445,4457400,25
[x8 1 x8 x8 x8 x8 x8 x8 x8 x8 x8],583740,130785,4004445,4457400,25
[1 1 x8 1 1 1 1 1 1 1 1],490070,156770,4124100,4457400,25
[x8 x8 1 x8 x8 x8 x8 x8 x8 x8 x8],490070,156770,4124100,4457400,25
[1 1 1 x8 1 1 1 1 1 1 1],445364,68472,2119252,2496144,24
[x8 x8 x8 1 x8 x8 x8 x8 x8 x8 x8],445364,68472,2119252,2496144,24
