[x1 1 1 1],24,4,50,70,8
[1 x1 x1 x1],24,4,50,70,8
[1 x1 1 1],48,8,170,210,10
[x1 1 x1 x1],48,8,170,210,10
[1 1 x1 1],24,4,50,70,8
[x1 x1 1 x1],24,4,50,70,8
[1 1 1 x1],16,0,40,56,8
[x1 x1 x1 1],16,0,40,56,8
[x2 1 1 1],24,4,50,70,8
[1 x2 x2 x2],24,4,50,70,8
[1 x2 1 1],48,8,170,210,10
[x2 1 x2 x2],48,8,170,210,10
[1 1 x2 1],24,4,50,70,8
[x2 x2 1 x2],24,4,50,70,8
[1 1 1 x2],16,0,40,56,8
[x2 x2 x2 1],16,0,40,56,8
[x3 1 1 1],24,4,50,70,8
[1 x3 x3 x3],18,2,19,35,7
[1 x3 1 1],48,8,170,210,10
[x3 1 x3 x3],28,0,42,70,8
[1 1 x3 1],24,4,50,70,8
[x3 x3 1 x3],18,2,19,35,7
[1 1 1 x3],16,4,8,20,6
[x3 x3 x3 1],16,0,40,56,8
[x4 1 1 1],24,4,50,70,8
[1 x4 x4 x4],24,4,50,70,8
[1 x4 1 1],48,8,170,210,10
[x4 1 x4 x4],38,2,90,126,9
[1 1 x4 1],24,4,50,70,8
[x4 x4 1 x4],18,2,19,35,7
[1 1 1 x4],20,6,21,35,7
[x4 x4 x4 1],16,0,40,56,8
[x5 1 1 1],20,6,21,35,7
[1 x5 x5 x5],24,4,50,70,8
[1 x5 1 1],44,10,92,126,9
[x5 1 x5 x5],60,25,91,126,9
[1 1 x5 1],24,4,50,70,8
[x5 x5 1 x5],18,3,20,35,7
[1 1 1 x5],16,0,40,56,8
[x5 x5 x5 1],20,6,21,35,7
[1 1 1 1],12,2,10,20,6
