[x1 1 1 1 1 1],45,9,90,126,9
[1 x1 x1 x1 x1 x1],18,0,3,21,7
[1 x1 1 1 1 1],45,9,90,126,9
[x1 1 x1 x1 x1 x1],21,3,3,21,7
[1 1 x1 1 1 1],30,6,32,56,8
[x1 x1 1 x1 x1 x1],21,4,4,21,7
[1 1 1 x1 1 1],30,6,32,56,8
[x1 x1 x1 1 x1 x1],21,4,4,21,7
[1 1 1 1 x1 1],25,9,19,35,7
[x1 x1 x1 x1 1 x1],69,44,45,70,8
[1 1 1 1 1 x1],55,32,47,70,8
[x1 x1 x1 x1 x1 1],69,44,45,70,8
[x2 1 1 1 1 1],36,9,29,56,8
[1 x2 x2 x2 x2 x2],36,9,29,56,8
[1 x2 1 1 1 1],36,9,29,56,8
[x2 1 x2 x2 x2 x2],36,9,29,56,8
[1 1 x2 1 1 1],21,6,6,21,7
[x2 x2 1 x2 x2 x2],30,6,32,56,8
[1 1 1 x2 1 1],30,6,32,56,8
[x2 x2 x2 1 x2 x2],21,6,6,21,7
[1 1 1 1 x2 1],35,12,47,70,8
[x2 x2 x2 x2 1 x2],34,9,45,70,8
[1 1 1 1 1 x2],35,16,16,35,7
[x2 x2 x2 x2 x2 1],40,12,98,126,9
[x3 1 1 1 1 1],45,9,90,126,9
[1 x3 x3 x3 x3 x3],45,9,90,126,9
[1 x3 1 1 1 1],45,9,90,126,9
[x3 1 x3 x3 x3 x3],45,9,90,126,9
[1 1 x3 1 1 1],30,6,32,56,8
[x3 x3 1 x3 x3 x3],30,6,32,56,8
[1 1 1 x3 1 1],30,6,32,56,8
[x3 x3 x3 1 x3 x3],30,6,32,56,8
[1 1 1 1 x3 1],34,9,45,70,8
[x3 x3 x3 x3 1 x3],40,12,98,126,9
[1 1 1 1 1 x3],40,12,98,126,9
[x3 x3 x3 x3 x3 1],69,44,45,70,8
[x4 1 1 1 1 1],45,9,90,126,9
[1 x4 x4 x4 x4 x4],36,7,27,56,8
[1 x4 1 1 1 1],45,9,90,126,9
[x4 1 x4 x4 x4 x4],36,7,27,56,8
[1 1 x4 1 1 1],30,6,32,56,8
[x4 x4 1 x4 x4 x4],21,4,4,21,7
[1 1 1 x4 1 1],30,6,32,56,8
[x4 x4 x4 1 x4 x4],21,4,4,21,7
[1 1 1 1 x4 1],35,12,47,70,8
[x4 x4 x4 x4 1 x4],34,9,45,70,8
[1 1 1 1 1 x4],55,32,47,70,8
[x4 x4 x4 x4 x4 1],69,44,45,70,8
[1 1 1 1 1 1],15,3,3,15,6
