[x1 1 1 1 1 1],12,0,198,210,10
[1 x1 x1 x1 x1 x1],12,0,198,210,10
[1 x1 1 1 1 1],8,0,76,84,9
[x1 1 x1 x1 x1 x1],8,0,76,84,9
[1 1 x1 1 1 1],44,0,166,210,10
[x1 x1 1 x1 x1 x1],44,0,166,210,10
[1 1 1 x1 1 1],44,0,166,210,10
[x1 x1 x1 1 x1 x1],44,0,166,210,10
[1 1 1 1 x1 1],20,0,190,210,10
[x1 x1 x1 x1 1 x1],20,0,190,210,10
[1 1 1 1 1 x1],6,0,22,28,8
[x1 x1 x1 x1 x1 1],6,0,22,28,8
[x2 1 1 1 1 1],12,0,198,210,10
[1 x2 x2 x2 x2 x2],12,0,198,210,10
[1 x2 1 1 1 1],8,0,76,84,9
[x2 1 x2 x2 x2 x2],8,0,76,84,9
[1 1 x2 1 1 1],44,0,166,210,10
[x2 x2 1 x2 x2 x2],44,0,166,210,10
[1 1 1 x2 1 1],44,0,166,210,10
[x2 x2 x2 1 x2 x2],44,0,166,210,10
[1 1 1 1 x2 1],20,0,190,210,10
[x2 x2 x2 x2 1 x2],20,0,190,210,10
[1 1 1 1 1 x2],6,0,22,28,8
[x2 x2 x2 x2 x2 1],6,0,22,28,8
[x3 1 1 1 1 1],12,0,198,210,10
[1 x3 x3 x3 x3 x3],12,0,198,210,10
[1 x3 1 1 1 1],8,0,76,84,9
[x3 1 x3 x3 x3 x3],8,0,76,84,9
[1 1 x3 1 1 1],44,0,166,210,10
[x3 x3 1 x3 x3 x3],44,0,166,210,10
[1 1 1 x3 1 1],44,0,166,210,10
[x3 x3 x3 1 x3 x3],44,0,166,210,10
[1 1 1 1 x3 1],20,0,190,210,10
[x3 x3 x3 x3 1 x3],20,0,190,210,10
[1 1 1 1 1 x3],6,0,22,28,8
[x3 x3 x3 x3 x3 1],6,0,22,28,8
[x4 1 1 1 1 1],12,0,198,210,10
[1 x4 x4 x4 x4 x4],10,0,74,84,9
[1 x4 1 1 1 1],8,0,76,84,9
[x4 1 x4 x4 x4 x4],8,0,76,84,9
[1 1 x4 1 1 1],44,0,166,210,10
[x4 x4 1 x4 x4 x4],44,0,166,210,10
[1 1 1 x4 1 1],44,0,166,210,10
[x4 x4 x4 1 x4 x4],44,0,166,210,10
[1 1 1 1 x4 1],20,0,190,210,10
[x4 x4 x4 x4 1 x4],20,0,190,210,10
[1 1 1 1 1 x4],4,0,3,7,7
[x4 x4 x4 x4 x4 1],6,0,22,28,8
[x5 1 1 1 1 1],12,0,198,210,10
[1 x5 x5 x5 x5 x5],12,0,198,210,10
[1 x5 1 1 1 1],8,0,76,84,9
[x5 1 x5 x5 x5 x5],8,0,76,84,9
[1 1 x5 1 1 1],44,0,166,210,10
[x5 x5 1 x5 x5 x5],44,0,166,210,10
[1 1 1 x5 1 1],44,0,166,210,10
[x5 x5 x5 1 x5 x5],44,0,166,210,10
[1 1 1 1 x5 1],20,0,190,210,10
[x5 x5 x5 x5 1 x5],20,0,190,210,10
[1 1 1 1 1 x5],6,0,22,28,8
[x5 x5 x5 x5 x5 1],6,0,22,28,8
[x6 1 1 1 1 1],12,0,198,210,10
[1 x6 x6 x6 x6 x6],12,0,198,210,10
[1 x6 1 1 1 1],8,0,76,84,9
[x6 1 x6 x6 x6 x6],8,0,76,84,9
[1 1 x6 1 1 1],44,0,166,210,10
[x6 x6 1 x6 x6 x6],44,0,166,210,10
[1 1 1 x6 1 1],44,0,166,210,10
[x6 x6 x6 1 x6 x6],44,0,166,210,10
[1 1 1 1 x6 1],20,0,190,210,10
[x6 x6 x6 x6 1 x6],20,0,190,210,10
[1 1 1 1 1 x6],6,0,22,28,8
[x6 x6 x6 x6 x6 1],6,0,22,28,8
[x7 1 1 1 1 1],12,0,198,210,10
[1 x7 x7 x7 x7 x7],12,0,198,210,10
[1 x7 1 1 1 1],8,0,76,84,9
[x7 1 x7 x7 x7 x7],8,0,76,84,9
[1 1 x7 1 1 1],44,0,166,210,10
[x7 x7 1 x7 x7 x7],44,0,166,210,10
[1 1 1 x7 1 1],44,0,166,210,10
[x7 x7 x7 1 x7 x7],44,0,166,210,10
[1 1 1 1 x7 1],20,0,190,210,10
[x7 x7 x7 x7 1 x7],20,0,190,210,10
[1 1 1 1 1 x7],6,0,22,28,8
[x7 x7 x7 x7 x7 1],6,0,22,28,8
[x8 1 1 1 1 1],12,0,198,210,10
[1 x8 x8 x8 x8 x8],12,0,198,210,10
[1 x8 1 1 1 1],8,0,76,84,9
[x8 1 x8 x8 x8 x8],8,0,76,84,9
[1 1 x8 1 1 1],44,0,166,210,10
[x8 x8 1 x8 x8 x8],44,0,166,210,10
[1 1 1 x8 1 1],44,0,166,210,10
[x8 x8 x8 1 x8 x8],44,0,166,210,10
[1 1 1 1 x8 1],20,0,190,210,10
[x8 x8 x8 x8 1 x8],20,0,190,210,10
[1 1 1 1 1 x8],6,0,22,28,8
[x8 x8 x8 x8 x8 1],6,0,22,28,8
[x9 1 1 1 1 1],12,0,198,210,10
[1 x9 x9 x9 x9 x9],12,0,198,210,10
[1 x9 1 1 1 1],8,0,76,84,9
[x9 1 x9 x9 x9 x9],8,0,76,84,9
[1 1 x9 1 1 1],44,0,166,210,10
[x9 x9 1 x9 x9 x9],44,0,166,210,10
[1 1 1 x9 1 1],44,0,166,210,10
[x9 x9 x9 1 x9 x9],44,0,166,210,10
[1 1 1 1 x9 1],20,0,190,210,10
[x9 x9 x9 x9 1 x9],20,0,190,210,10
[1 1 1 1 1 x9],6,0,22,28,8
[x9 x9 x9 x9 x9 1],6,0,22,28,8
[x10 1 1 1 1 1],12,0,198,210,10
[1 x10 x10 x10 x10 x10],12,0,198,210,10
[1 x10 1 1 1 1],8,0,76,84,9
[x10 1 x10 x10 x10 x10],8,0,76,84,9
[1 1 x10 1 1 1],44,0,166,210,10
[x10 x10 1 x10 x10 x10],44,0,166,210,10
[1 1 1 x10 1 1],44,0,166,210,10
[x10 x10 x10 1 x10 x10],44,0,166,210,10
[1 1 1 1 x10 1],20,0,190,210,10
[x10 x10 x10 x10 1 x10],20,0,190,210,10
[1 1 1 1 1 x10],6,0,22,28,8
[x10 x10 x10 x10 x10 1],6,0,22,28,8
[1 1 1 1 1 1],6,0,22,28,8
