[x1 1 1 1 1 1 1],96,0,1620,1716,13
[1 x1 x1 x1 x1 x1 x1],72,0,720,792,12
[1 x1 1 1 1 1 1],64,0,728,792,12
[x1 1 x1 x1 x1 x1 x1],64,0,728,792,12
[1 1 x1 1 1 1 1],40,0,290,330,11
[x1 x1 1 x1 x1 x1 x1],40,0,290,330,11
[1 1 1 x1 1 1 1],24,0,96,120,10
[x1 x1 x1 1 x1 x1 x1],40,0,290,330,11
[1 1 1 1 x1 1 1],64,0,728,792,12
[x1 x1 x1 x1 1 x1 x1],64,0,728,792,12
[1 1 1 1 1 x1 1],64,0,728,792,12
[x1 x1 x1 x1 x1 1 x1],48,0,282,330,11
[1 1 1 1 1 1 x1],40,0,290,330,11
[x1 x1 x1 x1 x1 x1 1],40,0,290,330,11
[x2 1 1 1 1 1 1],96,0,1620,1716,13
[1 x2 x2 x2 x2 x2 x2],96,0,1620,1716,13
[1 x2 1 1 1 1 1],64,0,728,792,12
[x2 1 x2 x2 x2 x2 x2],64,0,728,792,12
[1 1 x2 1 1 1 1],40,0,290,330,11
[x2 x2 1 x2 x2 x2 x2],30,0,90,120,10
[1 1 1 x2 1 1 1],30,0,90,120,10
[x2 x2 x2 1 x2 x2 x2],40,0,290,330,11
[1 1 1 1 x2 1 1],64,0,728,792,12
[x2 x2 x2 x2 1 x2 x2],64,0,728,792,12
[1 1 1 1 1 x2 1],64,0,728,792,12
[x2 x2 x2 x2 x2 1 x2],64,0,728,792,12
[1 1 1 1 1 1 x2],40,0,290,330,11
[x2 x2 x2 x2 x2 x2 1],40,0,290,330,11
[x3 1 1 1 1 1 1],96,0,1620,1716,13
[1 x3 x3 x3 x3 x3 x3],96,0,1620,1716,13
[1 x3 1 1 1 1 1],64,0,728,792,12
[x3 1 x3 x3 x3 x3 x3],64,0,728,792,12
[1 1 x3 1 1 1 1],40,0,290,330,11
[x3 x3 1 x3 x3 x3 x3],30,0,90,120,10
[1 1 1 x3 1 1 1],30,0,90,120,10
[x3 x3 x3 1 x3 x3 x3],40,0,290,330,11
[1 1 1 1 x3 1 1],48,0,282,330,11
[x3 x3 x3 x3 1 x3 x3],64,0,728,792,12
[1 1 1 1 1 x3 1],64,0,728,792,12
[x3 x3 x3 x3 x3 1 x3],48,0,282,330,11
[1 1 1 1 1 1 x3],24,0,96,120,10
[x3 x3 x3 x3 x3 x3 1],24,0,96,120,10
[x4 1 1 1 1 1 1],96,0,1620,1716,13
[1 x4 x4 x4 x4 x4 x4],96,0,1620,1716,13
[1 x4 1 1 1 1 1],64,0,728,792,12
[x4 1 x4 x4 x4 x4 x4],48,0,282,330,11
[1 1 x4 1 1 1 1],24,0,96,120,10
[x4 x4 1 x4 x4 x4 x4],40,0,290,330,11
[1 1 1 x4 1 1 1],40,0,290,330,11
[x4 x4 x4 1 x4 x4 x4],24,0,96,120,10
[1 1 1 1 x4 1 1],48,0,282,330,11
[x4 x4 x4 x4 1 x4 x4],64,0,728,792,12
[1 1 1 1 1 x4 1],64,0,728,792,12
[x4 x4 x4 x4 x4 1 x4],64,0,728,792,12
[1 1 1 1 1 1 x4],40,0,290,330,11
[x4 x4 x4 x4 x4 x4 1],40,0,290,330,11
[x5 1 1 1 1 1 1],96,0,1620,1716,13
[1 x5 x5 x5 x5 x5 x5],72,0,720,792,12
[1 x5 1 1 1 1 1],64,0,728,792,12
[x5 1 x5 x5 x5 x5 x5],48,0,282,330,11
[1 1 x5 1 1 1 1],40,0,290,330,11
[x5 x5 1 x5 x5 x5 x5],40,0,290,330,11
[1 1 1 x5 1 1 1],24,0,96,120,10
[x5 x5 x5 1 x5 x5 x5],40,0,290,330,11
[1 1 1 1 x5 1 1],64,0,728,792,12
[x5 x5 x5 x5 1 x5 x5],48,0,282,330,11
[1 1 1 1 1 x5 1],64,0,728,792,12
[x5 x5 x5 x5 x5 1 x5],64,0,728,792,12
[1 1 1 1 1 1 x5],40,0,290,330,11
[x5 x5 x5 x5 x5 x5 1],40,0,290,330,11
[x6 1 1 1 1 1 1],96,0,1620,1716,13
[1 x6 x6 x6 x6 x6 x6],96,0,1620,1716,13
[1 x6 1 1 1 1 1],64,0,728,792,12
[x6 1 x6 x6 x6 x6 x6],64,0,728,792,12
[1 1 x6 1 1 1 1],24,0,96,120,10
[x6 x6 1 x6 x6 x6 x6],40,0,290,330,11
[1 1 1 x6 1 1 1],30,0,90,120,10
[x6 x6 x6 1 x6 x6 x6],40,0,290,330,11
[1 1 1 1 x6 1 1],64,0,728,792,12
[x6 x6 x6 x6 1 x6 x6],64,0,728,792,12
[1 1 1 1 1 x6 1],64,0,728,792,12
[x6 x6 x6 x6 x6 1 x6],48,0,282,330,11
[1 1 1 1 1 1 x6],40,0,290,330,11
[x6 x6 x6 x6 x6 x6 1],30,0,90,120,10
[x7 1 1 1 1 1 1],96,0,1620,1716,13
[1 x7 x7 x7 x7 x7 x7],96,0,1620,1716,13
[1 x7 1 1 1 1 1],64,0,728,792,12
[x7 1 x7 x7 x7 x7 x7],64,0,728,792,12
[1 1 x7 1 1 1 1],30,0,90,120,10
[x7 x7 1 x7 x7 x7 x7],40,0,290,330,11
[1 1 1 x7 1 1 1],24,0,96,120,10
[x7 x7 x7 1 x7 x7 x7],40,0,290,330,11
[1 1 1 1 x7 1 1],64,0,728,792,12
[x7 x7 x7 x7 1 x7 x7],48,0,282,330,11
[1 1 1 1 1 x7 1],64,0,728,792,12
[x7 x7 x7 x7 x7 1 x7],64,0,728,792,12
[1 1 1 1 1 1 x7],40,0,290,330,11
[x7 x7 x7 x7 x7 x7 1],30,0,90,120,10
[1 1 1 1 1 1 1],40,0,290,330,11
