[x1 1 1 1 1],68,32,90,126,9
[1 x1 x1 x1 x1],68,32,90,126,9
[1 x1 1 1 1],45,9,90,126,9
[x1 1 x1 x1 x1],45,9,90,126,9
[1 1 x1 1 1],50,8,84,126,9
[x1 x1 1 x1 x1],50,8,84,126,9
[1 1 1 x1 1],35,12,33,56,8
[x1 x1 x1 1 x1],45,18,99,126,9
[1 1 1 1 x1],45,18,99,126,9
[x1 x1 x1 x1 1],55,32,33,56,8
[x2 1 1 1 1],55,32,33,56,8
[1 x2 x2 x2 x2],68,32,90,126,9
[1 x2 1 1 1],45,9,90,126,9
[x2 1 x2 x2 x2],36,9,29,56,8
[1 1 x2 1 1],50,8,84,126,9
[x2 x2 1 x2 x2],50,8,84,126,9
[1 1 1 x2 1],45,18,99,126,9
[x2 x2 x2 1 x2],55,32,33,56,8
[1 1 1 1 x2],21,6,6,21,7
[x2 x2 x2 x2 1],45,18,99,126,9
[x3 1 1 1 1],68,32,90,126,9
[1 x3 x3 x3 x3],52,26,30,56,8
[1 x3 1 1 1],45,9,90,126,9
[x3 1 x3 x3 x3],36,7,27,56,8
[1 1 x3 1 1],50,8,84,126,9
[x3 x3 1 x3 x3],36,6,26,56,8
[1 1 1 x3 1],36,16,36,56,8
[x3 x3 x3 1 x3],35,12,33,56,8
[1 1 1 1 x3],36,16,36,56,8
[x3 x3 x3 x3 1],45,18,99,126,9
[x4 1 1 1 1],68,32,90,126,9
[1 x4 x4 x4 x4],68,32,90,126,9
[1 x4 1 1 1],45,9,90,126,9
[x4 1 x4 x4 x4],36,7,27,56,8
[1 1 x4 1 1],50,8,84,126,9
[x4 x4 1 x4 x4],36,6,26,56,8
[1 1 1 x4 1],36,16,36,56,8
[x4 x4 x4 1 x4],45,18,99,126,9
[1 1 1 1 x4],36,16,36,56,8
[x4 x4 x4 x4 1],45,18,99,126,9
[x5 1 1 1 1],68,32,90,126,9
[1 x5 x5 x5 x5],68,32,90,126,9
[1 x5 1 1 1],45,9,90,126,9
[x5 1 x5 x5 x5],45,9,90,126,9
[1 1 x5 1 1],50,8,84,126,9
[x5 x5 1 x5 x5],50,8,84,126,9
[1 1 1 x5 1],45,18,99,126,9
[x5 x5 x5 1 x5],45,18,99,126,9
[1 1 1 1 x5],45,18,99,126,9
[x5 x5 x5 x5 1],45,18,99,126,9
[x6 1 1 1 1],68,32,90,126,9
[1 x6 x6 x6 x6],52,26,30,56,8
[1 x6 1 1 1],45,9,90,126,9
[x6 1 x6 x6 x6],36,7,27,56,8
[1 1 x6 1 1],50,8,84,126,9
[x6 x6 1 x6 x6],50,8,84,126,9
[1 1 1 x6 1],21,10,10,21,7
[x6 x6 x6 1 x6],45,18,99,126,9
[1 1 1 1 x6],36,16,36,56,8
[x6 x6 x6 x6 1],55,32,33,56,8
[1 1 1 1 1],21,6,6,21,7
