[x1 1 1 1 1],36,3,93,126,9
[1 x1 x1 x1 x1],30,4,30,56,8
[1 x1 1 1 1],30,4,30,56,8
[x1 1 x1 x1 x1],38,2,90,126,9
[1 1 x1 1 1],54,0,408,462,11
[x1 x1 1 x1 x1],54,9,207,252,10
[1 1 1 x1 1],42,2,86,126,9
[x1 x1 x1 1 x1],42,2,86,126,9
[1 1 1 1 x1],56,4,200,252,10
[x1 x1 x1 x1 1],56,4,200,252,10
[x2 1 1 1 1],17,0,4,21,7
[1 x2 x2 x2 x2],36,3,93,126,9
[1 x2 1 1 1],38,2,90,126,9
[x2 1 x2 x2 x2],31,2,27,56,8
[1 1 x2 1 1],54,0,408,462,11
[x2 x2 1 x2 x2],54,6,204,252,10
[1 1 1 x2 1],42,2,86,126,9
[x2 x2 x2 1 x2],42,2,86,126,9
[1 1 1 1 x2],56,4,200,252,10
[x2 x2 x2 x2 1],56,4,200,252,10
[x3 1 1 1 1],30,4,30,56,8
[1 x3 x3 x3 x3],36,3,93,126,9
[1 x3 1 1 1],38,2,90,126,9
[x3 1 x3 x3 x3],31,2,27,56,8
[1 1 x3 1 1],54,0,408,462,11
[x3 x3 1 x3 x3],38,2,90,126,9
[1 1 1 x3 1],28,1,29,56,8
[x3 x3 x3 1 x3],42,2,86,126,9
[1 1 1 1 x3],56,4,200,252,10
[x3 x3 x3 x3 1],42,3,87,126,9
[x4 1 1 1 1],27,2,31,56,8
[1 x4 x4 x4 x4],36,3,93,126,9
[1 x4 1 1 1],24,1,33,56,8
[x4 1 x4 x4 x4],38,2,90,126,9
[1 1 x4 1 1],42,0,210,252,10
[x4 x4 1 x4 x4],54,9,207,252,10
[1 1 1 x4 1],42,2,86,126,9
[x4 x4 x4 1 x4],34,2,24,56,8
[1 1 1 1 x4],56,4,200,252,10
[x4 x4 x4 x4 1],38,2,90,126,9
[x5 1 1 1 1],27,2,31,56,8
[1 x5 x5 x5 x5],36,3,93,126,9
[1 x5 1 1 1],38,2,90,126,9
[x5 1 x5 x5 x5],38,2,90,126,9
[1 1 x5 1 1],54,0,408,462,11
[x5 x5 1 x5 x5],54,0,408,462,11
[1 1 1 x5 1],42,2,86,126,9
[x5 x5 x5 1 x5],34,2,24,56,8
[1 1 1 1 x5],56,4,200,252,10
[x5 x5 x5 x5 1],46,4,84,126,9
[1 1 1 1 1],28,1,29,56,8
