[x1 1 1 1],162,39,372,495,12
[1 x1 x1 x1],148,51,113,210,10
[1 x1 1 1],168,36,583,715,13
[x1 1 x1 x1],144,0,857,1001,14
[1 1 x1 1],196,87,221,330,11
[x1 x1 1 x1],172,52,375,495,12
[1 1 1 x1],210,87,372,495,12
[x1 x1 x1 1],210,87,372,495,12
[x2 1 1 1],214,103,219,330,11
[1 x2 x2 x2],162,39,372,495,12
[1 x2 1 1],144,0,857,1001,14
[x2 1 x2 x2],148,55,117,210,10
[1 1 x2 1],148,55,117,210,10
[x2 x2 1 x2],172,52,375,495,12
[1 1 1 x2],214,103,219,330,11
[x2 x2 x2 1],210,87,372,495,12
[x3 1 1 1],162,39,372,495,12
[1 x3 x3 x3],162,39,372,495,12
[1 x3 1 1],162,27,580,715,13
[x3 1 x3 x3],144,0,857,1001,14
[1 1 x3 1],172,52,375,495,12
[x3 x3 1 x3],214,103,219,330,11
[1 1 1 x3],210,87,372,495,12
[x3 x3 x3 1],210,87,372,495,12
[x4 1 1 1],162,39,372,495,12
[1 x4 x4 x4],162,39,372,495,12
[1 x4 1 1],144,12,583,715,13
[x4 1 x4 x4],144,0,857,1001,14
[1 1 x4 1],152,43,221,330,11
[x4 x4 1 x4],172,52,375,495,12
[1 1 1 x4],210,87,372,495,12
[x4 x4 x4 1],146,49,113,210,10
[1 1 1 1],214,103,219,330,11
