[x1 1 1 1 1],1080,228,5336,6188,17
[1 x1 x1 x1 x1],1545,928,1385,2002,14
[1 x1 1 1 1],1300,260,10588,11628,19
[x1 1 x1 x1 x1],2100,1060,10588,11628,19
[1 1 x1 1 1],1160,424,3632,4368,16
[x1 x1 1 x1 x1],1044,380,2339,3003,15
[1 1 1 x1 1],1640,880,3608,4368,16
[x1 x1 x1 1 x1],1400,460,7628,8568,18
[1 1 1 1 x1],1625,1020,1397,2002,14
[x1 x1 x1 x1 1],1040,364,2327,3003,15
[x2 1 1 1 1],1480,708,3596,4368,16
[1 x2 x2 x2 x2],1020,244,3592,4368,16
[1 x2 1 1 1],1580,584,7572,8568,18
[x2 1 x2 x2 x2],1660,792,5320,6188,17
[1 1 x2 1 1],1160,424,3632,4368,16
[x2 x2 1 x2 x2],1024,380,2359,3003,15
[1 1 1 x2 1],1136,476,2343,3003,15
[x2 x2 x2 1 x2],2000,1104,5292,6188,17
[1 1 1 1 x2],1040,364,2327,3003,15
[x2 x2 x2 x2 1],1040,364,2327,3003,15
[x3 1 1 1 1],1020,244,3592,4368,16
[1 x3 x3 x3 x3],1080,228,5336,6188,17
[1 x3 1 1 1],1680,624,10572,11628,19
[x3 1 x3 x3 x3],1580,584,7572,8568,18
[1 1 x3 1 1],1480,708,3596,4368,16
[x3 x3 1 x3 x3],1360,604,3612,4368,16
[1 1 1 x3 1],2000,1104,5292,6188,17
[x3 x3 x3 1 x3],2000,1104,5292,6188,17
[1 1 1 1 x3],1040,364,2327,3003,15
[x3 x3 x3 x3 1],1040,364,2327,3003,15
[x4 1 1 1 1],1080,228,5336,6188,17
[1 x4 x4 x4 x4],1080,228,5336,6188,17
[1 x4 1 1 1],1680,624,10572,11628,19
[x4 1 x4 x4 x4],1580,584,7572,8568,18
[1 1 x4 1 1],1548,784,3604,4368,16
[x4 x4 1 x4 x4],1200,368,5356,6188,17
[1 1 1 x4 1],2000,1104,5292,6188,17
[x4 x4 x4 1 x4],1528,704,3544,4368,16
[1 1 1 1 x4],1040,364,2327,3003,15
[x4 x4 x4 x4 1],1040,364,2327,3003,15
[x5 1 1 1 1],1080,228,5336,6188,17
[1 x5 x5 x5 x5],1020,244,3592,4368,16
[1 x5 1 1 1],1540,495,10583,11628,19
[x5 1 x5 x5 x5],1400,300,14404,15504,20
[1 1 x5 1 1],1360,604,3612,4368,16
[x5 x5 1 x5 x5],1200,368,5356,6188,17
[1 1 1 x5 1],1260,461,3569,4368,16
[x5 x5 x5 1 x5],1400,460,7628,8568,18
[1 1 1 1 x5],1040,364,2327,3003,15
[x5 x5 x5 x5 1],904,369,752,1287,13
[1 1 1 1 1],1040,364,2327,3003,15
